春天来了，天气变暖和了。,Spring is here and the weather is getting warmer.,暖和,nuǎnhuo,adj.,warm
once in a while; occasionally,偶尔,ǒu’ěr,adv.,我偶尔会在学校见到她。,
我偶尔会在学校见到她。,I saw her occasionally at school.,偶尔,ǒu’ěr,adv.,once in a while; occasionally
line up,排队,páiduì,v.,请大家排队，不要挤。,
请大家排队，不要挤。,Please line up and don't crowd.,排队,páiduì,v.,line up
arrange; rank; put in order,排列,páiliè,v.,请把这些盒子按照从大到小的顺序排列。,
请把这些盒子按照从大到小的顺序排列。,Please arrange these boxes in order from largest to smallest.,排列,páiliè,v.,arrange; rank; put in order
volleyball,排球,páiqíu,n.,我加入了学校的排球队。,
我加入了学校的排球队。,I joined the school's volleyball team.,排球,páiqíu,n.,volleyball
decision; judgement; estimation,判断,pànduàn,n.,你的判断完全正确。,
你的判断完全正确。,You're absolutely right.,判断,pànduàn,n.,decision; judgement; estimation
accompany; keep one’s company,陪,péi,v.,在我伤心的时候，你总是陪在我身边。,
在我伤心的时候，你总是陪在我身边。,You're always there for me when I'm sad.,陪,péi,v.,accompany; keep one’s company
criticize,批评,pīpíng,v.,老师很少会批评我。,
老师很少会批评我。,Teachers rarely criticize me.,批评,pīpíng,v.,criticize
criticism; comment,批评,pīpíng,n.,他接受了别人对他的批评。,
他接受了别人对他的批评。,He accepted criticism from others.,批评,pīpíng,n.,criticism; comment
skin,皮肤,pífū,n.,妈妈很注意保护皮肤。,
妈妈很注意保护皮肤。,Mom is very protective of her skin.,皮肤,pífū,n.,skin
temper; disposition,脾气,píqi,n.,他脾气好，从来不发火。,
他脾气好，从来不发火。,He has a good temper and never gets angry.,脾气,píqi,n.,temper; disposition
"used for essays, articles, etc.",篇,piān,nm.,这篇报道是我写的。,
这篇报道是我写的。,I wrote this story.,篇,piān,nm.,"used for essays, articles, etc."
deceive; cheat,骗,piàn,v.,我没骗你，他真的来了。,
我没骗你，他真的来了。,"I didn't lie to you, he really came.",骗,piàn,v.,deceive; cheat
table tennis; ping-pong,乒乓球,pīngpāngqiú,n.,有谁想参加乒乓球比赛？,
有谁想参加乒乓球比赛？,Who wants to play ping-pong?,乒乓球,pīngpāngqiú,n.,table tennis; ping-pong
normally; usually,平时,píngshí,n.,她平时很少运动。,
她平时很少运动。,She rarely exercises.,平时,píngshí,n.,normally; usually
bottle,瓶子,píngzi,n.,瓶子里还有水吗？,
瓶子里还有水吗？,Is there any water in the bottle?,瓶子,píngzi,n.,bottle
broken; damaged,破,pò,adj.,这个袋子已经破了，请帮我换一个。,
这个袋子已经破了，请帮我换一个。,"This bag is broken, please change it for me.",破,pò,adj.,broken; damaged
grape,葡萄,pútao,n.,葡萄五元一斤。,
葡萄五元一斤。,Five yuan a pound for grapes.,葡萄,pútao,n.,grape
universal; general,普遍,pǔbiàn,adj.,这是大家普遍反映的一个问题。,
这是大家普遍反映的一个问题。,This is an issue that is generally reflected.,普遍,pǔbiàn,adj.,universal; general
secondly; next; then,其次,qícì,prep.,内容是最主要的，其次才是形式。,
内容是最主要的，其次才是形式。,"Content is the most important, followed by form.",其次,qícì,prep.,secondly; next; then
among; in; inside,其中,qízhōng,prep.,我买的水果很多，其中包括葡萄。,
我买的水果很多，其中包括葡萄。,"I buy a lot of fruits, including grapes.",其中,qízhōng,prep.,among; in; inside
used after a verb to indicate direction or trend,起来,qǐlái,v.,他的心情好起来了。,
他的心情好起来了。,He was in a better mood.,起来,qǐlái,v.,used after a verb to indicate direction or trend
climate,气候,qìhòu,n.,你能适应北方的气候吗？,
你能适应北方的气候吗？,Can you adapt to the climate in the north?,气候,qìhòu,n.,climate
however; anyhow; in any case; at any rate; at any price,千万,qiānwàn,adv.,你千万别忘了明天的会议。,
你千万别忘了明天的会议。,Don't forget about tomorrow's meeting.,千万,qiānwàn,adv.,however; anyhow; in any case; at any rate; at any price
visa,签证,qiānzhèng,n.,我需要到大使馆去办签证。,
我需要到大使馆去办签证。,I need to go to the embassy to get a visa.,签证,qiānzhèng,n.,visa
knock; beat; strike,敲,qiāo,v.,有人敲门，你去看看谁来了。,
有人敲门，你去看看谁来了。,"Someone is knocking at the door, go and see who is coming.",敲,qiāo,v.,knock; beat; strike
bridge,桥,qiáo,n.,河上有一座小桥。,
河上有一座小桥。,There is a small bridge over the river.,桥,qiáo,n.,bridge
chocolate,巧克力,qiǎokèlì,n.,我最爱吃巧克力了。,
我最爱吃巧克力了。,I love chocolate.,巧克力,qiǎokèlì,n.,chocolate
kinsfolk; relative; relation,亲戚,qīnqi,n.,我的亲戚大多住在北京。,
我的亲戚大多住在北京。,Most of my relatives live in Beijing.,亲戚,qīnqi,n.,kinsfolk; relative; relation
light,轻,qīng,adj.,这件衣服很轻，但是很暖和。,
这件衣服很轻，但是很暖和。,This dress is light but warm.,轻,qīng,adj.,light
light; relaxed,轻松,qīngsōng,adj.,这个工作对他来说并不轻松。,
这个工作对他来说并不轻松。,The job wasn't easy for him.,轻松,qīngsōng,adj.,light; relaxed
relax,轻松,qīngsōng,v.,放假了，我们可以去轻松一下了。,
放假了，我们可以去轻松一下了。,"It's vacation time, we can go relax.",轻松,qīngsōng,v.,relax
circumstance; situation; condition; state of affair,情况,qíngkuàng,n.,她最了解公司的情况了。,
她最了解公司的情况了。,She knows the company best.,情况,qíngkuàng,n.,circumstance; situation; condition; state of affair
ask for leave,请假,qǐngjià,sv.,我生病了，所以需要请假。,
我生病了，所以需要请假。,"I am sick, so I need to take a leave of absence.",请假,qǐngjià,sv.,ask for leave
poor; poverty-stricken,穷,qióng,adj.,这位老人虽然很穷，但是生活得很快乐。,
这位老人虽然很穷，但是生活得很快乐。,"The old man was poor, but he lived happily.",穷,qióng,adj.,poor; poverty-stricken
difference,区别,qūbié,n.,这两种材料有什么区别吗？,
这两种材料有什么区别吗？,What is the difference between the two materials?,区别,qūbié,n.,difference
take; get,取,qǔ,v.,今天下午我要去银行取钱。,
今天下午我要去银行取钱。,I'm going to the bank this afternoon to pick up the money.,取,qǔ,v.,take; get
whole; all,全部,quánbù,n.,音乐就是我的全部。,
音乐就是我的全部。,Music is all I have.,全部,quánbù,n.,whole; all
whole; complete; total; all,全部,quánbù,adj.,同学们全部都来了。,
同学们全部都来了。,All the students came.,全部,quánbù,adj.,whole; complete; total; all
defect; drawback; flaw; fault; shortcoming,缺点,quēdiǎn,n.,每个人身上都有优点和缺点。,
每个人身上都有优点和缺点。,Everyone has strengths and weaknesses.,缺点,quēdiǎn,n.,defect; drawback; flaw; fault; shortcoming
lack; be short of; be pressed for; be in want of,缺少,quēshǎo,v.,你看还缺少什么，我现在就去买。,
你看还缺少什么，我现在就去买。,"You see what's missing, I'll go buy it now.",缺少,quēshǎo,v.,lack; be short of; be pressed for; be in want of
but; yet; however; while,却,què,conj.,我有很多话要说，可是一紧张却说不出来了。,
我有很多话要说，可是一紧张却说不出来了。,"I have a lot to say, but I can't say it when I'm nervous.",却,què,conj.,but; yet; however; while
really; indeed,确实,quèshí,adv.,你最近确实很有进步。,
你最近确实很有进步。,You've really improved lately.,确实,quèshí,adv.,really; indeed
yet; but; however; nevertheless,然而,rán’ér,conj.,我花了很多时间来读这本书，然而一直没有读 懂。,
我花了很多时间来读这本书，然而一直没有读 懂。,I spent a lot of time reading this book and never did. Got it.,然而,rán’ér,conj.,yet; but; however; nevertheless
lively; bustling with noise and excitement,热闹,rènao,adj.,大街上非常热闹。,
大街上非常热闹。,The street is very lively.,热闹,rènao,adj.,lively; bustling with noise and excitement
any; whichever; whatever,任何,rènhé,pron.,妈妈比任何人都了解我。,
妈妈比任何人都了解我。,Mom knows me better than anyone.,任何,rènhé,pron.,any; whichever; whatever
assignment; mission; task; job; duty,任务,rènwu,n.,他很快就能完成这个任务。,
他很快就能完成这个任务。,He will soon be able to complete this task.,任务,rènwu,n.,assignment; mission; task; job; duty
throw away; cast aside,扔,rēng,v.,请把垃圾扔到垃圾桶里。,
请把垃圾扔到垃圾桶里。,Please throw your trash in the bin.,扔,rēng,v.,throw away; cast aside
still; yet,仍然,réngrán,adv.,今天仍然是个好天气。,
今天仍然是个好天气。,It's still a nice day.,仍然,réngrán,adv.,still; yet
diary; journal,日记,rìjì,n.,女儿养成了每天写日记的习惯。,
女儿养成了每天写日记的习惯。,My daughter has developed a habit of keeping a diary every day.,日记,rìjì,n.,diary; journal
entrance; entry,入口,rùkǒu,n.,我在大楼的入口等你。,
我在大楼的入口等你。,I'll wait for you at the entrance of the building.,入口,rùkǒu,n.,entrance; entry
take a walk; go for a walk,散步,sànbù,sv.,晚饭后，我们经常出去散步。,
晚饭后，我们经常出去散步。,We often go for a walk after dinner.,散步,sànbù,sv.,take a walk; go for a walk
forest,森林,sēnlín,n.,ft 上有一大片森林。,
ft 上有一大片森林。,there is a large forest on the ft.,森林,sēnlín,n.,forest
sofa; upholstered arm chair,沙发,shāfā,n.,请在沙发上坐一会儿，我去给您倒杯茶。,
请在沙发上坐一会儿，我去给您倒杯茶。,Please sit on the sofa for a while while while I pour you a cup of tea.,沙发,shāfā,n.,sofa; upholstered arm chair
sad; grieved; heart-broken; broken-hearted,伤心,shāngxīn,adj.,听到这个消息后，我很伤心。,
听到这个消息后，我很伤心。,I was heartbroken when I heard the news.,伤心,shāngxīn,adj.,sad; grieved; heart-broken; broken-hearted
consult; discuss; talk over,商量,shāngliang,v.,这件事儿要先和家人商量一下。,
这件事儿要先和家人商量一下。,Discuss this matter with your family first.,商量,shāngliang,v.,consult; discuss; talk over
a little; bit; slightly,稍微,shāowēi,adv.,稍微一马虎就会出错。,
稍微一马虎就会出错。,Slightly sloppy will make mistakes.,稍微,shāowēi,adv.,a little; bit; slightly
spoon; scoop; ladle,勺子,sháozi,n.,不好意思，我把勺子掉在地上了。,
不好意思，我把勺子掉在地上了。,"Sorry, I dropped the spoon on the floor.",勺子,sháozi,n.,spoon; scoop; ladle
society,社会,shèhuì,n.,这些社会问题大家都很关心。,
这些社会问题大家都很关心。,These social issues are of great concern to everyone.,社会,shèhuì,n.,society
apply for; ask for; make an official request,申请,shēnqǐng,v.,我向银行申请了一张信用卡。,
我向银行申请了一张信用卡。,I applied for a credit card from my bank.,申请,shēnqǐng,v.,apply for; ask for; make an official request
deep,深,shēn,adj.,这条河很深，有一百多米。,
这条河很深，有一百多米。,"The river is very deep, more than 100 meters.",深,shēn,adj.,deep
even; so far as to; so much so that,甚至,shènzhì,adv.,大家玩儿得很开心，甚至忘了时间。,
大家玩儿得很开心，甚至忘了时间。,Everyone had a great time and even forgot the time.,甚至,shènzhì,adv.,even; so far as to; so much so that
life; livelihood,生活,shēnghuó,n.,他是一个热爱生活的人。,
他是一个热爱生活的人。,He is a lover of life.,生活,shēnghuó,n.,life; livelihood
life,生命,shēngmìng,n.,他把艺术看得比自己的生命更重要。,
他把艺术看得比自己的生命更重要。,He valued art more than his own life.,生命,shēngmìng,n.,life
business; trade,生意,shēngyi,n.,他的生意越做越大。,
他的生意越做越大。,His business is getting bigger.,生意,shēngyi,n.,business; trade
province,省,shěng,n.,我来自 ft 东省。,
我来自 ft 东省。,I am from ft eastern province.,省,shěng,n.,province
be left over; remain,剩,shèng,v.,大家都走了，只剩下他一个人。,
大家都走了，只剩下他一个人。,"Everyone left, leaving him alone.",剩,shèng,v.,be left over; remain
