这个任务对我来说很困难。,This task is difficult for me.,困难,kùnnan,adj.,difficult; hard; tough,zhè ge rèn wù duì wǒ lái shuō hěn kùn nán 。
trash can,垃圾桶,lājītǒng,n.,街上有许多垃圾桶。,,jiē shàng yǒu xǔ duō lā jī tǒng 。
街上有许多垃圾桶。,There are many trash cans on the street.,垃圾桶,lājītǒng,n.,trash can,jiē shàng yǒu xǔ duō lā jī tǒng 。
pull,拉,lā,v.,妈妈拉着女儿的手。,,mā mā lā zhe nǚ ér de shǒu 。
妈妈拉着女儿的手。,The mother took her daughter's hand.,拉,lā,v.,pull,mā mā lā zhe nǚ ér de shǒu 。
(of taste) spicy; hot,辣,là,adj.,我不习惯吃太辣的菜。,,wǒ bù xí guàn chī tài là de cài 。
我不习惯吃太辣的菜。,I'm not used to eating too spicy food.,辣,là,adj.,(of taste) spicy; hot,wǒ bù xí guàn chī tài là de cài 。
haven’t enough time,来不及,láibují,adj.,我今天早上起晚了，来不及吃早饭了。,,wǒ jīn tiān zǎo shàng qǐ wǎn le ， lái bù jí chī zǎo fàn le 。
我今天早上起晚了，来不及吃早饭了。,"I woke up late this morning, too late for breakfast.",来不及,láibují,adj.,haven’t enough time,wǒ jīn tiān zǎo shàng qǐ wǎn le ， lái bù jí chī zǎo fàn le 。
have enough time,来得及,láidejí,adj.,电影九点半才开始，还来得及。,,diàn yǐng jiǔ diǎn bàn cái kāi shǐ ， hái lái de jí 。
电影九点半才开始，还来得及。,"The movie didn't start until 9:30, and there was still time.",来得及,láidejí,adj.,have enough time,diàn yǐng jiǔ diǎn bàn cái kāi shǐ ， hái lái de jí 。
come from,来自,láizì,v.,他来自一个美丽的海边城市。,,tā lái zì yí gè měi lì de hǎi biān chéng shì 。
他来自一个美丽的海边城市。,He comes from a beautiful seaside city.,来自,láizì,v.,come from,tā lái zì yí gè měi lì de hǎi biān chéng shì 。
lazy,懒,lǎn,adj.,我家的小猫很懒，一个下午都在睡觉。,,wǒ jiā de xiǎo māo hěn lǎn ， yí gè xià wǔ dōu zài shuì jiào 。
我家的小猫很懒，一个下午都在睡觉。,My kitten is lazy and sleeps all afternoon.,懒,lǎn,adj.,lazy,wǒ jiā de xiǎo māo hěn lǎn ， yí gè xià wǔ dōu zài shuì jiào 。
squander; waste,浪费,làngfèi,v.,这样做只是浪费时间。,,zhè yàng zuò zhǐ shì làng fèi shí jiān 。
这样做只是浪费时间。,This is just a waste of time.,浪费,làngfèi,v.,squander; waste,zhè yàng zuò zhǐ shì làng fèi shí jiān 。
romantic,浪漫,làngmàn,adj.,这本书讲了一个浪漫的爱情故事。,,zhè běn shū jiǎng le yí gè làng màn de ài qíng gù shì 。
这本书讲了一个浪漫的爱情故事。,The book tells a romantic love story.,浪漫,làngmàn,adj.,romantic,zhè běn shū jiǎng le yí gè làng màn de ài qíng gù shì 。
tiger,老虎,lǎohǔ,n.,每次去动物园，儿子最喜欢看的就是老虎。,,měi cì qù dòng wù yuán ， ér zi zuì xǐ huān kàn de jiù shì lǎo hǔ 。
每次去动物园，儿子最喜欢看的就是老虎。,"Every time I go to the zoo, my son's favorite thing to see is the tiger.",老虎,lǎohǔ,n.,tiger,měi cì qù dòng wù yuán ， ér zi zuì xǐ huān kàn de jiù shì lǎo hǔ 。
calm; cool; dispassionate,冷静,lěngjìng,adj.,你十分冷静地面对这个问题。,,nǐ shí fēn lěng jìng dì miàn duì zhè ge wèn tí 。
你十分冷静地面对这个问题。,You are very calmly confronted with this problem.,冷静,lěngjìng,adj.,calm; cool; dispassionate,nǐ shí fēn lěng jìng dì miàn duì zhè ge wèn tí 。
calm down,冷静,lěngjìng,v.,你别激动，先冷静一下。,,nǐ bié jī dòng ， xiān lěng jìng yī xià 。
你别激动，先冷静一下。,"Don't get excited, just calm down.",冷静,lěngjìng,v.,calm down,nǐ bié jī dòng ， xiān lěng jìng yī xià 。
divorce,离婚,líhūn,v.,我最近才知道他们离婚了。,,wǒ zuì jìn cái zhī dào tā men lí hūn le 。
我最近才知道他们离婚了。,I only recently learned that they were divorced.,离婚,líhūn,v.,divorce,wǒ zuì jìn cái zhī dào tā men lí hūn le 。
Sunday,礼拜天,lǐbàitiān,n.,这个礼拜天，你有空吗？,,zhè ge lǐ bài tiān ， nǐ yǒu kòng ma ？
这个礼拜天，你有空吗？,Are you free this Sunday?,礼拜天,lǐbàitiān,n.,Sunday,zhè ge lǐ bài tiān ， nǐ yǒu kòng ma ？
politeness; manners; ceremony; civility,礼貌,lǐmào,n.,这个小朋友很有礼貌。,,zhè ge xiǎo péng yǒu hěn yǒu lǐ mào 。
这个小朋友很有礼貌。,This little friend is very polite.,礼貌,lǐmào,n.,politeness; manners; ceremony; civility,zhè ge xiǎo péng yǒu hěn yǒu lǐ mào 。
get a haircut,理发,lǐfà,v.,你什么时候去理发？,,nǐ shén me shí hòu qù lǐ fà ？
你什么时候去理发？,When do you go for a haircut?,理发,lǐfà,v.,get a haircut,nǐ shén me shí hòu qù lǐ fà ？
understand; comprehend,理解,lǐjiě,v.,这个问题你能理解了吗？,,zhè ge wèn tí nǐ néng lǐ jiě le ma ？
这个问题你能理解了吗？,Do you understand the question?,理解,lǐjiě,v.,understand; comprehend,zhè ge wèn tí nǐ néng lǐ jiě le ma ？
ideal; perfection,理想,lǐxiǎng,n.,每个人都有自己的理想。,,měi gè rén dōu yǒu zì jǐ de lǐ xiǎng 。
每个人都有自己的理想。,Everyone has their own ideals.,理想,lǐxiǎng,n.,ideal; perfection,měi gè rén dōu yǒu zì jǐ de lǐ xiǎng 。
perfect; desirable,理想,lǐxiǎng,adj.,因为努力学习，他获得了理想的成绩。,,yīn wèi nǔ lì xué xí ， tā huò dé le lǐ xiǎng de chéng jì 。
因为努力学习，他获得了理想的成绩。,"Because he studied hard, he got the ideal grades.",理想,lǐxiǎng,adj.,perfect; desirable,yīn wèi nǔ lì xué xí ， tā huò dé le lǐ xiǎng de chéng jì 。
(physical) strength; might; force,力气,lìqi,n.,走了这么多路，我累得一点儿力气都没有了。,,zǒu le zhè me duō lù ， wǒ lèi dé yì diǎn ér lì qì dōu méi yǒu le 。
走了这么多路，我累得一点儿力气都没有了。,"After walking so many ways, I was too tired to have any strength at all.",力气,lìqi,n.,(physical) strength; might; force,zǒu le zhè me duō lù ， wǒ lèi dé yì diǎn ér lì qì dōu méi yǒu le 。
grave; serious; acute,厉害,lìhai,adj.,他病得很厉害，住院了。,,tā bìng dé hěn lì hài ， zhù yuàn le 。
他病得很厉害，住院了。,He was very ill and hospitalized.,厉害,lìhai,adj.,grave; serious; acute,tā bìng dé hěn lì hài ， zhù yuàn le 。
pair; couple,俩,liǎ,num.,我们俩是好朋友。,,wǒ men liǎ shì hǎo péng yǒu 。
我们俩是好朋友。,We're good friends.,俩,liǎ,num.,pair; couple,wǒ men liǎ shì hǎo péng yǒu 。
even (used for emphasis),连,lián,adv.,你怎么连我都忘了？,,nǐ zěn me lián wǒ dōu wàng le ？
你怎么连我都忘了？,Why have you forgotten about me?,连,lián,adv.,even (used for emphasis),nǐ zěn me lián wǒ dōu wàng le ？
be in succession,连,lián,v.,上课的时候，老师连着问了我好几个问题。,,shàng kè de shí hòu ， lǎo shī lián zhe wèn le wǒ hǎo jǐ gè wèn tí 。
上课的时候，老师连着问了我好几个问题。,"During the class, the teacher asked me several questions.",连,lián,v.,be in succession,shàng kè de shí hòu ， lǎo shī lián zhe wèn le wǒ hǎo jǐ gè wèn tí 。
communicate; establish contact,联系,liánxì,v.,有什么问题可以随时联系我。,,yǒu shén me wèn tí kě yǐ suí shí lián xì wǒ 。
有什么问题可以随时联系我。,Feel free to contact me if you have any questions.,联系,liánxì,v.,communicate; establish contact,yǒu shén me wèn tí kě yǐ suí shí lián xì wǒ 。
association; relationship,联系,liánxì,n.,你和大学同学还有联系吗？,,nǐ hé dà xué tóng xué hái yǒu lián xì ma ？
你和大学同学还有联系吗？,Are you still in touch with your college classmates?,联系,liánxì,n.,association; relationship,nǐ hé dà xué tóng xué hái yǒu lián xì ma ？
cool,凉快,liángkuai,adj.,秋天的天气很凉快。,,qiū tiān de tiān qì hěn liáng kuài 。
秋天的天气很凉快。,It is cool in autumn.,凉快,liángkuai,adj.,cool,qiū tiān de tiān qì hěn liáng kuài 。
change,零钱,língqián,n.,您可以帮我换一些零钱吗？,,nín kě yǐ bāng wǒ huàn yī xiē líng qián ma ？
您可以帮我换一些零钱吗？,Can you change some change for me?,零钱,língqián,n.,change,nín kě yǐ bāng wǒ huàn yī xiē líng qián ma ？
in addition,另外,lìngwài,adj.,我还要跟你谈另外一件事情。,,wǒ hái yào gēn nǐ tán lìng wài yī jiàn shì qíng 。
我还要跟你谈另外一件事情。,There's one more thing I want to talk to you about.,另外,lìngwài,adj.,in addition,wǒ hái yào gēn nǐ tán lìng wài yī jiàn shì qíng 。
stay,留,liú,v.,我留下等他，你先走吧。,,wǒ liú xià děng tā ， nǐ xiān zǒu ba 。
我留下等他，你先走吧。,"I'll stay and wait for him, you go first.",留,liú,v.,stay,wǒ liú xià děng tā ， nǐ xiān zǒu ba 。
fluent,流利,liúlì,adj.,你的汉语说得很流利。,,nǐ de hàn yǔ shuō dé hěn liú lì 。
你的汉语说得很流利。,You speak Chinese fluently.,流利,liúlì,adj.,fluent,nǐ de hàn yǔ shuō dé hěn liú lì 。
popular; fashionable,流行,liúxíng,adj.,很多年轻人都喜欢流行音乐。,,hěn duō nián qīng rén dōu xǐ huān liú xíng yīn yuè 。
很多年轻人都喜欢流行音乐。,A lot of young people love pop music.,流行,liúxíng,adj.,popular; fashionable,hěn duō nián qīng rén dōu xǐ huān liú xíng yīn yuè 。
travel,旅行,lǚxíng,v.,我们计划夏天去云南旅行。,,wǒ men jì huà xià tiān qù yún nán lǚ xíng 。
我们计划夏天去云南旅行。,We plan to travel to Yunnan in the summer.,旅行,lǚxíng,v.,travel,wǒ men jì huà xià tiān qù yún nán lǚ xíng 。
lawyer,律师,lǜshī,n.,我的妈妈是一名律师。,,wǒ de mā mā shì yī míng lǜ shī 。
我的妈妈是一名律师。,My mom is a lawyer.,律师,lǜshī,n.,lawyer,wǒ de mā mā shì yī míng lǜ shī 。
messy; disorderly; in confusion; confused,乱,luàn,adj.,房间里很乱，我们收拾一下吧。,,fáng jiān lǐ hěn luàn ， wǒ men shōu shí yī xià ba 。
房间里很乱，我们收拾一下吧。,"The room is very messy, let's clean it up.",乱,luàn,adj.,messy; disorderly; in confusion; confused,fáng jiān lǐ hěn luàn ， wǒ men shōu shí yī xià ba 。
troublesome,麻烦,máfan,adj.,这件事儿很麻烦，我们需要你的帮助。,,zhè jiàn shì ér hěn má fán ， wǒ men xū yào nǐ de bāng zhù 。
这件事儿很麻烦，我们需要你的帮助。,This is troublesome and we need your help.,麻烦,máfan,adj.,troublesome,zhè jiàn shì ér hěn má fán ， wǒ men xū yào nǐ de bāng zhù 。
bother,麻烦,máfan,v.,麻烦您帮我拿个杯子好吗？,,má fán nín bāng wǒ ná gè bēi zi hǎo ma ？
麻烦您帮我拿个杯子好吗？,"Could you get me a cup, please?",麻烦,máfan,v.,bother,má fán nín bāng wǒ ná gè bēi zi hǎo ma ？
bother; burden,麻烦,máfan,n.,真不好意思，给你带来这么多麻烦。,,zhēn bù hǎo yì sī ， gěi nǐ dài lái zhè me duō má fán 。
真不好意思，给你带来这么多麻烦。,I'm sorry for causing you so much trouble.,麻烦,máfan,n.,bother; burden,zhēn bù hǎo yì sī ， gěi nǐ dài lái zhè me duō má fán 。
careless; negligent,马虎,mǎhu,adj.,做事要认真，不能这么马虎。,,zuò shì yào rèn zhēn ， bù néng zhè me mǎ hǔ 。
做事要认真，不能这么马虎。,Be serious and don't be so sloppy.,马虎,mǎhu,adj.,careless; negligent,zuò shì yào rèn zhēn ， bù néng zhè me mǎ hǔ 。
filled; full of,满,mǎn,adj.,我的书包里装满了书。,,wǒ de shū bāo lǐ zhuāng mǎn le shū 。
我的书包里装满了书。,My bag was full of books.,满,mǎn,adj.,filled; full of,wǒ de shū bāo lǐ zhuāng mǎn le shū 。
hair; fur,毛,máo,n.,这只小狗的毛是白色的。,,zhè zhǐ xiǎo gǒu de máo shì bái sè de 。
这只小狗的毛是白色的。,The puppy's fur is white.,毛,máo,n.,hair; fur,zhè zhǐ xiǎo gǒu de máo shì bái sè de 。
tenth of one Yuan (monetary unit),毛,máo,nm.,地上有一毛钱。,,dì shàng yǒu yī máo qián 。
地上有一毛钱。,There was a dime on the ground.,毛,máo,nm.,tenth of one Yuan (monetary unit),dì shàng yǒu yī máo qián 。
towel,毛巾,máojīn,n.,热了吧，用毛巾擦擦汗吧。,,rè le ba ， yòng máo jīn cā cā hàn ba 。
热了吧，用毛巾擦擦汗吧。,Warm up and wipe your sweat with a towel.,毛巾,máojīn,n.,towel,rè le ba ， yòng máo jīn cā cā hàn ba 。
"bright; beautiful (used for sth abstract, such as life and wish)",美好,měihǎo,adj.,我觉得每天的生活都很美好。,,wǒ jué de měi tiān de shēng huó dōu hěn měi hǎo 。
我觉得每天的生活都很美好。,I think life is wonderful every day.,美好,měihǎo,adj.,"bright; beautiful (used for sth abstract, such as life and wish)",wǒ jué de měi tiān de shēng huó dōu hěn měi hǎo 。
beautiful,美丽,měilì,adj.,她真是一个美丽的女孩儿。,,tā zhēn shì yí gè měi lì de nǚ hái ér 。
她真是一个美丽的女孩儿。,She is such a beautiful girl.,美丽,měilì,adj.,beautiful,tā zhēn shì yí gè měi lì de nǚ hái ér 。
dream,梦,mèng,n.,这真是个有趣的梦！,,zhè zhēn shì gè yǒu qù de mèng ！
这真是个有趣的梦！,What an interesting dream!,梦,mèng,n.,dream,zhè zhēn shì gè yǒu qù de mèng ！
have a dream while sleeping,梦,mèng,v.,昨天晚上我梦到了妈妈。,,zuó tiān wǎn shàng wǒ mèng dào le mā mā 。
昨天晚上我梦到了妈妈。,Last night I dreamed about my mom.,梦,mèng,v.,have a dream while sleeping,zuó tiān wǎn shàng wǒ mèng dào le mā mā 。
get lost; lose one’s way,迷路,mílù,v.,他在森林里迷路了。,,tā zài sēn lín lǐ mí lù le 。
他在森林里迷路了。,He got lost in the forest.,迷路,mílù,v.,get lost; lose one’s way,tā zài sēn lín lǐ mí lù le 。
code; password,密码,mìmǎ,n.,我把信用卡的密码忘了。,,wǒ bǎ xìn yòng kǎ de mì mǎ wàng le 。
我把信用卡的密码忘了。,I forgot my credit card password.,密码,mìmǎ,n.,code; password,wǒ bǎ xìn yòng kǎ de mì mǎ wàng le 。
free,免费,miǎnfèi,adj.,在这家饭店吃饭，饮料免费。,,zài zhè jiā fàn diàn chī fàn ， yǐn liào miǎn fèi 。
在这家饭店吃饭，饮料免费。,Eat and drink at this restaurant for free.,免费,miǎnfèi,adj.,free,zài zhè jiā fàn diàn chī fàn ， yǐn liào miǎn fèi 。
second,秒,miǎo,n.,哥哥跑 100 米只用了 15秒。,,gē gē pǎo  100  mǐ zhǐ yòng le  15 miǎo 。
哥哥跑 100 米只用了 15秒。,It only took 15 seconds for my brother to run 100 meters.,秒,miǎo,n.,second,gē gē pǎo  100  mǐ zhǐ yòng le  15 miǎo 。
nation; race; nationality; ethnic group,民族,mínzú,n.,中国是个多民族的国家。,,zhōng guó shì gè duō mín zú de guó jiā 。
中国是个多民族的国家。,China is a multi-ethnic country.,民族,mínzú,n.,nation; race; nationality; ethnic group,zhōng guó shì gè duō mín zú de guó jiā 。
mother,母亲,mǔqīn,n.,我来介绍一下，这位是我的母亲。,,wǒ lái jiè shào yī xià ， zhè wèi shì wǒ de mǔ qīn 。
我来介绍一下，这位是我的母亲。,Let me introduce you to my mother.,母亲,mǔqīn,n.,mother,wǒ lái jiè shào yī xià ， zhè wèi shì wǒ de mǔ qīn 。
purpose; aim,目的,mùdì,n.,我不明白他这样做的目的。,,wǒ bù míng bái tā zhè yàng zuò de mù dì 。
